Delta Time, X Point, Y Point, Position, Velocity, Acceleration, Jerk, Heading, 
50, 4.453171, 7.656456, 4.192495, 1.155540, -2.448597, 7.127103, 0.238108, 
50, 4.504108, 7.668464, 4.244828, 1.046659, -2.177621, 5.419524, 0.226137, 
50, 4.550329, 7.678970, 4.292229, 0.948015, -1.972879, 4.094834, 0.221987, 
50, 4.592133, 7.688435, 4.335090, 0.857227, -1.815763, 3.142336, 0.224394, 
50, 4.629767, 7.697163, 4.373724, 0.772672, -1.691098, 2.493292, 0.232357, 
50, 4.663454, 7.705343, 4.408389, 0.693312, -1.587198, 2.077995, 0.245040, 
50, 4.693398, 7.713082, 4.439317, 0.618550, -1.495252, 1.838920, 0.261703, 
50, 4.719801, 7.720424, 4.466722, 0.548112, -1.408761, 1.729824, 0.281652, 
50, 4.742876, 7.727372, 4.490820, 0.481953, -1.323178, 1.711659, 0.304198, 
50, 4.762844, 7.733901, 4.511828, 0.420167, -1.235724, 1.749090, 0.328640, 
50, 4.779944, 7.739970, 4.529973, 0.362903, -1.145279, 1.808890, 0.354249, 
50, 4.794426, 7.745536, 4.545488, 0.310290, -1.052256, 1.860470, 0.380279, 
50, 4.806545, 7.750557, 4.558606, 0.262372, -0.958351, 1.878099, 0.405974, 
50, 4.816555, 7.755004, 4.569560, 0.219064, -0.866163, 1.843748, 0.430593, 
50, 4.824697, 7.758855, 4.578566, 0.180129, -0.778704, 1.749193, 0.453434, 
50, 4.831190, 7.762100, 4.585825, 0.145184, -0.698891, 1.596248, 0.473855, 
50, 4.836227, 7.764738, 4.591512, 0.113727, -0.629152, 1.394789, 0.491294, 
50, 4.839968, 7.766773, 4.595770, 0.085167, -0.571196, 1.159128, 0.505287, 
50, 4.842536, 7.768211, 4.598713, 0.058867, -0.525998, 0.903954, 0.515470, 
50, 4.844020, 7.769058, 4.600422, 0.034170, -0.493946, 0.641043, 0.521584, 
50, 4.844500, 7.769334, 4.600975, 0.011071, -0.461975, 0.639411, 0.523599, 
50, 4.844500, 7.769334, 4.600975, 0.000000, -0.221420, 4.811097, 0.523599, 
