Delta Time, X Point, Y Point, Position, Velocity, Acceleration, Jerk, Heading, 
50, 6.061000, 2.212794, 4.992145, 1.555548, -5.139791, -53.250029, 4.712389, 
50, 6.061000, 2.144670, 5.060270, 1.362487, -3.861218, 25.571443, 4.712389, 
50, 6.061000, 2.079046, 5.125894, 1.312487, -1.000000, 57.224370, 4.712389, 
50, 6.061000, 2.015921, 5.189018, 1.262487, -1.000000, 0.000000, 4.712389, 
50, 6.061000, 1.955297, 5.249643, 1.212487, -1.000000, 0.000000, 4.712389, 
50, 6.061000, 1.897173, 5.307767, 1.162487, -1.000000, -0.000000, 4.712389, 
50, 6.061000, 1.841548, 5.363391, 1.112487, -1.000000, 0.000000, 4.712389, 
50, 6.061000, 1.788424, 5.416516, 1.062487, -1.000000, -0.000000, 4.712389, 
50, 6.061000, 1.737800, 5.467140, 1.012487, -1.000000, 0.000000, 4.712389, 
50, 6.061000, 1.689675, 5.515264, 0.962487, -1.000000, 0.000000, 4.712389, 
50, 6.061000, 1.644051, 5.560889, 0.912487, -1.000000, -0.000000, 4.712389, 
50, 6.061000, 1.600927, 5.604013, 0.862487, -1.000000, 0.000000, 4.712389, 
50, 6.061000, 1.560302, 5.644637, 0.812487, -1.000000, -0.000000, 4.712389, 
50, 6.061000, 1.522178, 5.682762, 0.762487, -1.000000, 0.000000, 4.712389, 
50, 6.061000, 1.486554, 5.718386, 0.712487, -1.000000, -0.000000, 4.712389, 
50, 6.061000, 1.453429, 5.751510, 0.662487, -1.000000, 0.000000, 4.712389, 
50, 6.061000, 1.422805, 5.782135, 0.612487, -1.000000, -0.000000, 4.712389, 
50, 6.061000, 1.394681, 5.810259, 0.562487, -1.000000, -0.000000, 4.712389, 
50, 6.061000, 1.369056, 5.835883, 0.512487, -1.000000, 0.000000, 4.712389, 
50, 6.061000, 1.345932, 5.859008, 0.462487, -1.000000, -0.000000, 4.712389, 
50, 6.061000, 1.325308, 5.879632, 0.412487, -1.000000, 0.000000, 4.712389, 
50, 6.061000, 1.307183, 5.897756, 0.362487, -1.000000, -0.000000, 4.712389, 
50, 6.061000, 1.291559, 5.913381, 0.312487, -1.000000, 0.000000, 4.712389, 
50, 6.061000, 1.278435, 5.926505, 0.262487, -1.000000, -0.000000, 4.712389, 
50, 6.061000, 1.267810, 5.937129, 0.212487, -1.000000, 0.000000, 4.712389, 
50, 6.061000, 1.259686, 5.945254, 0.162487, -1.000000, -0.000000, 4.712389, 
50, 6.061000, 1.254062, 5.950878, 0.112487, -1.000000, 0.000000, 4.712389, 
50, 6.061000, 1.250937, 5.954003, 0.062487, -1.000000, 0.000000, 4.712389, 
50, 6.061000, 1.250000, 5.954940, 0.018743, -0.874869, 2.502619, 4.712389, 
50, 6.061000, 1.250000, 5.954940, 0.000000, -0.374869, 10.000000, 4.712389, 
