50, 1.251282, 3.689000, 0.001250, 0.050000, 1.000000, 20.000000, 0.000329, 
50, 1.255358, 3.689004, 0.005326, 0.081522, 0.630430, -7.391394, 0.001378, 
50, 1.262153, 3.689019, 0.012121, 0.135900, 1.087575, 9.142896, 0.003130, 
50, 1.271670, 3.689061, 0.021637, 0.190326, 1.088511, 0.018714, 0.005594, 
50, 1.283910, 3.689148, 0.033878, 0.244817, 1.089827, 0.026333, 0.008780, 
50, 1.298879, 3.689309, 0.048848, 0.299394, 1.091531, 0.034075, 0.012702, 
50, 1.316581, 3.689575, 0.066552, 0.354075, 1.093630, 0.041974, 0.017377, 
50, 1.337021, 3.689986, 0.086996, 0.408882, 1.096132, 0.050048, 0.022824, 
50, 1.360205, 3.690588, 0.110187, 0.463834, 1.099048, 0.058313, 0.029068, 
50, 1.386138, 3.691433, 0.136135, 0.518954, 1.102386, 0.066767, 0.036134, 
50, 1.414828, 3.692584, 0.164848, 0.574261, 1.106156, 0.075397, 0.044054, 
50, 1.446280, 3.694109, 0.196337, 0.629780, 1.110364, 0.084160, 0.052862, 
50, 1.480500, 3.696086, 0.230614, 0.685530, 1.115014, 0.092993, 0.062594, 
50, 1.517491, 3.698603, 0.267691, 0.741535, 1.120103, 0.101792, 0.073291, 
50, 1.557257, 3.701756, 0.307581, 0.797817, 1.125623, 0.110394, 0.084999, 
50, 1.599799, 3.705653, 0.350301, 0.854394, 1.131553, 0.118600, 0.097764, 
50, 1.645114, 3.710414, 0.395865, 0.911287, 1.137859, 0.126110, 0.111638, 
50, 1.693196, 3.716170, 0.444291, 0.968512, 1.144486, 0.132543, 0.126673, 
50, 1.744035, 3.723063, 0.495595, 1.026079, 1.151356, 0.137404, 0.142926, 
50, 1.797613, 3.731252, 0.549795, 1.083997, 1.158359, 0.140064, 0.160452, 
50, 1.853904, 3.740905, 0.606908, 1.142265, 1.165347, 0.139750, 0.179307, 
50, 1.912874, 3.752209, 0.666952, 1.200871, 1.172123, 0.135519, 0.199547, 
50, 1.974475, 3.765362, 0.729941, 1.259793, 1.178437, 0.126279, 0.221222, 
50, 2.038646, 3.780574, 0.795891, 1.318991, 1.183976, 0.110780, 0.244376, 
50, 2.105309, 3.798070, 0.864811, 1.378409, 1.188360, 0.087682, 0.269046, 
50, 2.174365, 3.818086, 0.936710, 1.437966, 1.191141, 0.055622, 0.295253, 
50, 2.245694, 3.840863, 1.011587, 1.497557, 1.191809, 0.013358, 0.323003, 
50, 2.319152, 3.866650, 1.089440, 1.557047, 1.189806, -0.040057, 0.352280, 
50, 2.394566, 3.895695, 1.170254, 1.616275, 1.184555, -0.105009, 0.383042, 
50, 2.471736, 3.928241, 1.254006, 1.675050, 1.175501, -0.181089, 0.415216, 
